Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"High Performance Computing and the Role Played by Linux in its Growth",4/27/13,18:00,4/27/13,18:50,FALSE,"In the last 50 years, computing has seen tremendous changes. What is less known how ever is the fact that a lot of this has been driven by Supercomputing (aka High Performance Computing today). Often we see technologies which were first pioneered in HPC - then appear in the general domain. We will dive into history of HPC and point out the various technologies, trends, market steps and missteps, which all played a role. First UNIX and then Linux - played a critical role in it's widespread adoption.'  Speakers include:Sharan Kalwani","Perry",PUBLIC
"DC to Daylight: A Whirlwind Tour of the Radio Spectrum and Why it Matters",4/27/13,19:00,4/27/13,19:50,FALSE,"Why does the AM dial start at 530 kilohertz?  What's between it and the FM band? Why was it such a big deal for analog television to stop broadcasting?  Speakers include:Joe Bender","Perry",PUBLIC
"IPv6 and Your Server",4/27/13,20:00,4/27/13,20:50,FALSE,"Quick bullet-poin run-through of IPv6 basics, and running a server on an IPv6 network.  Includes: system security, diagnostic tools, and software and service compatibility (Email, Web, DNS, SIP. Internet access.)  Speakers include:Michael Mol","Perry",PUBLIC
"VolP, SMS, and MMS",4/27/13,20:00,4/27/13,20:50,FALSE,"Not everyone has a smart phone. Feature phones with SMS and MMS messaging are more ubiquitous, especially in low-income and international communities. Learn about tools to connect your app with VoIP, SMS, and MMS, and hear about exciting civic technology projects using these tools.  Speakers include:Edward L. Platt","Wisner",PUBLIC
"Play Around on GitHub",4/27/13,21:00,4/27/13,21:50,FALSE,"Did you know GitHub.com hosts web games as well as open source repositories? Learn how you can use this site to quickly copy, customize, and host a simple image-matching game you (or a child) can immediately play in a web browser or on a smartphone. All you need is the ability to click a few buttons and copy-and-paste. The presentation will also include some basics about GitHub such as creating an account and filing issues there against your own repository as a to-do list, and suggestions on how you could use your game as a springboard to learn more about CSS, HTML5, or Git.   Speakers include:Sarah Elkins","Baldwin",PUBLIC
"IPv6 and Your Enterprise Network",4/27/13,21:00,4/27/13,21:50,FALSE,"IPv6 for the Enterprise.  Network security, organization and management.  Includes: hardware and software compatibility, Internet access.  Followed by QandA to help with your enterprise deployments!  Speakers include:Michael Mol","Perry",PUBLIC
"Sunday Morning Linux Review",4/28/13,10:00,4/28/13,11:50,FALSE,"Mat Enders, Tony Bemus, and Mary Tomich are the hosts of the Sunday Morning Linux Review http://www.smlr.us. They will talk about what got them into podcasting and what it takes to produce their podcast. They will also record a show in front of a live audience. After recording the show Tony will talk about how they edit and post the show.  Speakers include:Mat Enders, Tony Bemus, Mary Tomich","Salon A",PUBLIC
"How to Conduct a Scrum Poker Session Using Story Points",4/28/13,11:00,4/28/13,11:50,FALSE,"A software development methodology in which the team members secretly choose cards, then simultaneously reveal them, to indicate how long they estimate it will take to write a code feature (AKA, a 'user story').  Speakers include:Mark Haynes","Wisner",PUBLIC
"Grange Jr. Makers - Creating Programming for Young Makers",4/28/13,11:00,4/28/13,11:50,FALSE,"The Maker movement is creating hackerspaces all over the country; however many of these aren't geared toward younger makers. As a parent I wanted my young son to know how to use his hands as well as his head, so I started the 'Grange Junior Makers'. Being housed in a century-old institution, I decided our projects should embrace the old and the new; from robots to hiking staffs to mini-greenhouses. In this program I'll talk about how we started, costs, tools, safety, programming and results from a year of running the maker group.  Speakers include:Patrick B. Haggood","Baldwin",PUBLIC
"Building Sustainable Open Source Communities",4/28/13,12:00,4/28/13,12:50,FALSE,"Running or participating in an open source project? Want the human machinery to 'just work' with minimal intervention? Learn to reduce drama, produce better code, manage project growing pains and more to help your project's community thrive over time. Bring your questions and an open mind.  Speakers include:Susan Stewart, Eric S. Raymond","Baldwin",PUBLIC
"How I Became an iOS Developer for Fun and Debt",4/28/13,12:00,4/28/13,12:50,FALSE,"With the explosive growth of both the iOS and Android platforms, building an 'app' is the new 'I built a web site!' in terms of nerdy pursuits. Unfortunately, developing an app in traditional methods can be overwhelming for even a reasonably technical person who doesn't possess a proper foundation in application programming. Come hear not only how RubyMotion can destroy the learning-curve associated with iOS app development, but also hear the steps and frustrations involved in starting a business and getting an app into the Apple App Store. Examples of RubyMotion code and its resulting app will be demoed.  Speakers include:Mark Stanislav","Perry",PUBLIC
"Why Can't Ashley Sing?",4/28/13,12:00,4/28/13,12:50,FALSE,"A short introduction to the magic of modern recording studio technologies from a working recording engineer. Exposes how many 'artists' are really no more than conduits for the photoshop-like technology that makes artists seem talented.  Speakers include:Steve Gualdoni","Salon A",PUBLIC
"How to Build and Deploy a Kanban Board",4/28/13,12:00,4/28/13,12:50,FALSE,"Kanban is a Japanese word that loosely means 'signboard' or 'billboard.' Kanban uses signal cards at various points in the production process to indicate the amount of work completed.  In this way, the amount of work in progress (WIP) can be limited and keep the system very 'lean' and 'agile.' Kanban is a scheduling system that tells you what to produce, when to produce it, and how much to produce.  Speakers include:Mark Haynes","Wisner",PUBLIC
"Hands-On Intro to Livecoding",4/28/13,13:00,4/28/13,14:50,FALSE,"Learn the basics of livecoding (programming as a performance art) and give it a try for yourself! Set to music, see your code superimposed over the visualization graphics it creates, evolving as you code. Taught using the Fluxus environment; Scheme programming experience helpful, but not required.  Speakers include:Neil Funk, Will Bowen","Featherstone",PUBLIC
"It's Just a Web Site: How Poor Web Programming is Ruining Information Security",4/28/13,13:00,4/28/13,13:50,FALSE,"A review of recent web site attacks will be given to help understand what major vulnerabilities are common for web sites, how attacks are executed, and what a compromise can mean to a company, government, or other organization. Further attention will be given to: how an entity can prevent poor programming from ruining their security; how web programmers compare to other industries for qualifications required to interact with highly sensitive data; and a forward-thinking discussion on how the industry can be proactive when hiring programmers. The goal of this presentation is to make all parties involved in information security aware of just how serious one poorly created web site can be to fabric of their information security architecture and practices.  Speakers include:Mark Stanislav","Perry",PUBLIC
"Controlling the World!",4/28/13,14:00,4/28/13,14:50,FALSE,"Learn what factories, buildings, and industrial installations around the globe do to control and monitor the equipment and processes which run the modern world. Learn about Programmable Logic Controllers, Operator Interface Devices, SCADA systems, Distributed Control Systems, Sensors, Actuators, and the software and specialty languages that make them work. Much of this is currently proprietary and closed source, but the open-source ethos is making inroads here, too - we'll look at some projects and vendor solutions which embrace openness to varying degrees, and talk about increasing open-source awareness in the industrial world.  Speakers include:Phil Salkie","Perry",PUBLIC
