Subject,Start Date,Start Time,End Date,End Time,All Day Event,Description,Location,Private
"Paint and Take",4/30/2016,13:00,4/30/2016,16:50,FALSE,"We will bring ready-to-paint metal and plastic miniatures, at the cost of $6 per figure. This includes paint, help, and figure.  Some free figures may be had till gone-- 1 per day per person.  Speakers include:Linda Martelle, Dean Martelle","Game Table H, Game Table I",DEFAULT
"Hands on Soldering and Embedded Programming with All Hands Active",4/30/2016,14:00,4/30/2016,14:50,FALSE,"Get Hands-on with a Penguicon Tradition. All Hands Active members will have kits for sale to solder and program the latest iteration of their Penguicon upgraded badges.   Speakers include:All Hands Active","HackerSpace (317)",PUBLIC
"Make a Cute Penguin Plushie!",4/30/2016,15:00,4/30/2016,16:50,FALSE,"Come to this workshop to learn how to hand sew a small plushie penguin from felt. Leave with your own adorable penguin and ideas about how to create your own plushies. No sewing experience required. This is a limited participation event. Sign up in advance at Ops.   Speakers include:Janet Gocay","EMC V",PUBLIC
"Demo Build of the Single-Chip Space Invader Synth",4/30/2016,15:00,4/30/2016,15:50,FALSE,"The Single-Chip Space Invader Synth is a simple knob-controlled sound synthesizer with a straightforward design, low part-count, and high degree of chiptuney awesomeness. Come chat with author David Erik Nelson as he builds one live on stageaEUR'and raffles off the working synth at the end!  Speakers include:David Erik Nelson","Hackerspace (317)",PUBLIC
"Hackforge Demo",4/30/2016,17:00,4/30/2016,17:50,FALSE,"Windsor Hackforge is a shared space where creative technological minds come together and make things happen. They are bringing a hands-on project to this side of the Detroit River. Watching is free, but attendees who want to build along will be asked for a donation to cover the costs of materials.  Speakers include:Sarah Morris","HackerSpace (317)",PUBLIC
"Backyard Brains Demo #2",4/30/2016,18:00,4/30/2016,18:50,FALSE,"Neuroscientist and engineer Greg Gage will demonstrate the SpikerBox -- a small rig that helps kids understand the electrical impulses that control the nervous system. He's passionate about helping everyone understand (viscerally) how our brains and our neurons work.  Speakers include:Greg Gage","HackerSpace (317)",PUBLIC
"D&D 5E 3d Print and Play",4/30/2016,18:00,4/30/2016,22:50,FALSE,"Strange things are afoot in the Moonsea. The factions have called all those willing and able to investigate strange occurrences in the region surrounding Phlan. Dark whispers and unseen terrors lurk in the misty shadows between this world and some place much more sinister. Unveil the horrors before it is too late! Part one of Misty Fortunes and Absent Hearts. Come see a 3D printer demo featuring prints from the D&D Monster Manual, then stay to play through an Adventurers League 5E adventure. Characters will be provided.  Speakers include:Nichole Bulmer-Jones, Branden Coates, Antoni Williams, Alan Patrick","Game Table A",DEFAULT
"Learn to Cross-Stitch ",4/30/2016,19:00,4/30/2016,20:50,FALSE,"Come learn the basics of cross-stitch! You will begin stitching using a simple pattern and leave with the skills to continue on your own. All necessary supplies will be provided, and no previous experience is necessary. This is a limited participation event. Sign up in advance at Ops.   Speakers include:Janet Gocay, Kelly Vanderwell","EMC V",PUBLIC
"Hands on Soldering and Embedded Programming with All Hands Active",4/30/2016,19:00,4/30/2016,20:50,FALSE,"Get Hands-on with a Penguicon Tradition. All Hands Active members will have kits for sale to solder and program the latest iteration of their Penguicon upgraded badges.   Speakers include:All Hands Active","HackerSpace (317)",PUBLIC
"Make a Set of Earrings",4/30/2016,21:00,4/30/2016,21:50,FALSE,"Come play with wire and beads as we create a pair of earrings!  Whether you have created jewelry before or this is your first time, I will guide you step by step in this creative process. Learn how to string beads, and bend wire to create a unique accessory. While anyone is welcome to attend, a limited number of materials will be provided.  Sign up in advance at Ops.   Speakers include:RainbowRavenX","Baldwin",PUBLIC
"Everything and Anything with BeagleBone",4/30/2016,21:00,4/30/2016,22:50,FALSE,"Explore the high-performance, low-power world with the tiny, affordable, open-source Beagles at Penguicon. Putting Android, Ubuntu and other Linux flavors at your fingertips.   Speakers include:Jason Kridner","HackerSpace (317)",PUBLIC
"Dangerous Things RFID Implantations",5/1/2016,10:00,5/1/2016,14:50,FALSE,"Yes, we are turning people into cyborgs. Expect a demonstration of really awesome technology that can help you unlock your doors, phone, make electronic payments, contain your medical information, and all kinds of other fun stuff.  Join Dangerous Things as they implants RFIDs into anyone who wants them in a safe and sterile manner! Please stop by the HackerSpace to ask about costs!  Speakers include:Amal Graafstra, Anita Fowler","HackerSpace (317)",PUBLIC
"Hands on Soldering and Embedded Programming with All Hands Active",5/1/2016,10:00,5/1/2016,10:50,FALSE,"Get Hands-on with a Penguicon Tradition. All Hands Active members will have kits for sale to solder and program the latest iteration of their Penguicon upgraded badges.   Speakers include:All Hands Active","HackerSpace (317)",PUBLIC
"Everything You Ever Wanted To Know About Traditional Printmaking",5/1/2016,10:00,5/1/2016,11:50,FALSE,"Woodcut, wood engraving, lithograph, etching, aquatint, silkscreen, prints. This presentation will help you understand the difference between these traditional printmaking techniques. You will see examples of each of these processes including the final print and the plate(s) it was printed from. Mr. Stolpin teaches printmaking, and has original prints in many collections including the Detroit Institute of Arts, and the Smithsonian Institution's National Air and Space Museum. Bring only your curiosity.  Speakers include:William R. Stolpin","Windover",PUBLIC
"Wearable Computing: Technology You Can Stitch Right In",5/1/2016,11:00,5/1/2016,11:50,FALSE,"Here we build off the Microprocessor Magic workshop and introduce a specialized version of the Arduino board. The Lilypad is a purpose-built design for the Arduino that is intended to be sewn into a garment or costume. Imagine a keypad sewn right into the sleeve of your jacket. What for? Actuate a glowing turn signal on the back of your riding jacket? Fire up the IR illuminators for your wearable cameras? Or you have a costume and you want the lights and tones to blink and bloop in time with your steps. The modules and connectors are sewn in and in most casdes can be handwashed along with the garment.  Speakers include:Christopher Bright","Baldwin",PUBLIC
"The Continuing Penguicon Robot Build",5/1/2016,11:00,5/1/2016,13:50,FALSE,"Come help design and build a robot during the convention. Donations may be accepted depending on the robot design. No skill necessary to help but prior experience would be useful. Useful skills include familiarity with micro-controllers, structural design, costume design, programming, graphic design, and logic!  Speakers include:James Hice, John D. Bell","HackerSpace (317)",PUBLIC
"DIY Electric Car Edition 2",5/1/2016,11:00,5/1/2016,12:50,FALSE,"Come learn about the The Avenger GT-EV an Electric Vehicle build by our featured guest Chad Sinke from SCRATCH.  He'll talk about why he did it, how he did it, and how you can build your own car too!  If you're interested in Electric Vehicles, Engineering, or just awesome DIY projects this is a panel you won't want to miss!  Speakers include:Chad Sinke","Portage",PUBLIC
"Paint and Take",5/1/2016,13:00,5/1/2016,15:50,FALSE,"We will bring ready-to-paint metal and plastic miniatures, at the cost of $6 per figure. This includes paint, help, and figure.  Some free figures may be had till gone-- 1 per day per person.  Speakers include:Linda Martelle, Dean Martelle","Game Table H, Game Table I",DEFAULT
"Hands on Soldering and Embedded Programming with All Hands Active",5/1/2016,14:00,5/1/2016,14:50,FALSE,"Get Hands-on with a Penguicon Tradition. All Hands Active members will have kits for sale to solder and program the latest iteration of their Penguicon upgraded badges.   Speakers include:All Hands Active","HackerSpace (317)",PUBLIC
"Farewell to the Hackerspace",5/1/2016,15:00,5/1/2016,15:50,FALSE,"Say goodbye to your favorite All Hands Active members as the Hackerspace closes up for Penguicon 2016.  Speakers include:All Hands Active","HackerSpace (317)",PUBLIC
